index,course_id,full_course_id,days_of_wk_cd,meet_strt_tm,meet_stop_tm,meet_bldg_cd,meet_room_cd,instructors,requisites_logic
14664,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Abramson, J.S.",
14665,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Agak, G.W.",
14666,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Tarling, E.J.",
14667,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Akin, O.",
14668,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Allard, P.",
14669,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Arboleda, V.A.",
14670,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Ardehali, R.",
14671,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Askary, A.",
14672,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Backus, K.M.",
14673,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Banerjee, U.",
14674,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Bensinger, S.J.",
14675,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Bhaduri, A.",
14676,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Bitan, G.",
14677,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Black, D.L.",
14678,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Bouhaddou, M.",
14679,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Boutros, P.C.",
14680,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Bradley, P.J.",
14681,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Braun, J.G.",
14682,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Braybrook, S.",
14683,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Butler, S.J.",
14684,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Butte, M.J.",
14685,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Carey, M.F.",
14686,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Chanfreau, G.",
14687,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Chen, Y.Y.",
14688,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Cheng, G.",
14689,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Cheng, Q.J.",
14690,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Chin, A.I.",
14691,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Chow, S.",
14692,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Christofk, H.R.",
14693,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Chute, J.P.",
14694,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Clark, A.T.",
14695,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Clubb, R.T.",
14696,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Coller, H.A.",
14697,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Conway, S.",
14698,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Correa, S.",
14699,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Courey, A.J.",
14700,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Covarrubias, A.J.",
14701,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Crooks, G.M.",
14702,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Crosbie, R.H.",
14703,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,de La Torre-Ubieta,
14704,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Deeds, E.J.",
14705,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Deng, S.X.",
14706,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Devaskar, S.U.",
14707,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Divakaruni, A.S.",
14708,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Dreier, L.",
14709,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Dubinett, S.M.",
14711,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Eisenberg, D.S.",
14712,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Ernst, J.",
14713,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Fan, G.",
14714,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Farmer, D.T.",
14715,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Fregoso, O.I.",
14716,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Ganz, T.",
14717,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Gelbart, W.M.",
14718,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Geschwind, D.H.",
14719,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Glasgow, B.J.",
14720,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Goldstein, A.",
14721,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Gomperts, B.N.",
14722,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Gonen, T.",
14723,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Graeber, T.G.",
14724,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Guo, F.",
14725,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Guo, Z.",
14726,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Gwack, Y.",
14727,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Hallem, E.A.",
14728,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Hankinson, O.",
14729,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Harris, N.G.",
14730,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Hartenstein, V.",
14731,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Hevener, A.L.",
14732,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Hill, K.L.",
14733,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Hoffmann, A.",
14734,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Houk, K.N.",
14735,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Hsiao, E.Y.",
14736,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Huang, J.",
14737,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Ikotun, O.",
14738,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Jacobsen, S.E.",
14739,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Jiang, L.",
14740,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Johnson, P.J.",
14741,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Johnson, T.L.",
14742,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Jones, L.",
14743,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Kamariza, M.",
14745,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Khademhosseini, A.",
14746,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Kohn, D.B.",
14747,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Kornblum, H.I.",
14748,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Krakow, D.",
14749,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Krantz, D.E.",
14750,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Kruglyak, L.",
14751,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Kurdistani, S.K.",
14752,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Lechner, M.G.",
14753,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Li, M.",
14754,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Liao, J.C.",
14755,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Lin, C.",
14756,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Lipshutz, G.S.",
14757,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Long, J.A.",
14758,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Loo, J.A.",
14759,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Lowry, W.E.",
14760,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Lusis, A.J.",
14761,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Martinez, J.A.",
14762,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Memarzadeh, S.",
14763,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Miceli, M.C.",
14764,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Mikkola, H.K.",
14765,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Miller, J.F.",
14766,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Mittelman, S.D.",
14767,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Modlin, R.L.",
14768,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Nakano, A.",
14769,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Nathanson, D.A.",
14770,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Nelson, S.F.",
14771,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Novitch, B.G.",
14772,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Nowicki, T.",
14773,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"O'Sullivan, T.E.",
14774,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Pajukanta, P.E.",
14775,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Pellegrini, M.",
14776,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Plath, K.",
14777,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Pyle, A.D.",
14778,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Rando, T.A.",
14779,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Quinlan, M.E.",
14780,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Rao, D.S.",
14781,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Reed, E.F.",
14782,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Reue, K.",
14783,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,Rodrigues Sobreira,
14784,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Rowat, A.C.",
14785,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Rozengurt, J.E.",
14786,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Sagasti, A.",
14787,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Sallam, T.I.",
14788,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Savage, V.M.",
14789,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Scafoglio, C.",
14790,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Schweizer, F.E.",
14791,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Scumpia, P.O.",
14792,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Sears, K.E.",
14793,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Seet, C.S.",
14794,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Shackelford, D.B.",
14795,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Shafaat, H.",
14796,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Shah, P.K.",
14797,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Shahan, R.",
14798,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Shi, W.",
14800,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Shirihai, O.",
14801,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Siekhaus, D.",
14802,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Soragni, A.",
14803,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Spencer, M.J.",
14804,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Su, M.A.",
14805,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Sul, J.",
14806,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Sun, R.",
14807,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Sun, Y.",
14808,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Teitell, M.A.",
14809,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Ton-That, H.",
14810,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Tontonoz, P.",
14811,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Touma, M.",
14812,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Travis, G.H.",
14813,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Vallim, T.A.",
14814,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Van Norman, J.",
14815,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Villanueva, C.J.",
14816,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Vondriska, T.M.",
14817,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Voskuhl, R.R.",
14818,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Wang, Y.",
14819,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Waschek, J.A.",
14820,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Weidhaas, J.B.",
14821,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Witte, O.N.",
14822,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Wohlschlegel, J.A.",
14823,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Wu, L.",
14824,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Yang, L.",
14825,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Yang, X.",
14826,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Yeates, T.O.",
14827,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Young, S.G.",
14828,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Zack, J.A.",
14829,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Zamudio, J.R.",
14830,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Zheng, J.J.",
14831,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Zhou, H.",
14832,MOL BIO 599,Molecular Biology 599,UNSCHED,12:00 am,12:00 am,,,"Zipursky, L.",
14833,MOL BIO 599,Molecular Biology 599,,,,,,"Xiao, X.",
14834,MSC IND 1,Music Industry 1,M,05:00 pm,05:50 pm,SMB,01200,"MacFadyen, D.W.",
14835,MSC IND 2,Music Industry 2,W,06:30 pm,09:30 pm,SMB,01439,"Paul, J.",
14836,MSC IND 5,Music Industry 5,T,06:00 pm,08:50 pm,SMB,01354,"Frazier, K.L.",
14837,MSC IND 10A,Music Industry 10A,TR,07:00 pm,08:15 pm,HAINES,00118,"Moreno, M.L.; Wang, D.",
14838,MSC IND 70,Music Industry 70,VAR,12:00 am,12:00 am,,,"MacFadyen, D.W.",
14839,MSC IND 95,Music Industry 95,VAR,12:00 am,12:00 am,,,"MacFadyen, D.W.",
14840,MSC IND 101,Music Industry 101,W,10:00 am,12:50 pm,SMB,01420,"Naiman, T.H.",
14841,MSC IND M103,Music Industry M103,R,06:30 pm,09:30 pm,SMB,01439,"Kochis, R.; Tramo, M.J.",
14842,MSC IND 104A,Music Industry 104A,F,12:00 pm,02:50 pm,ONLINE,00000LA,"Franzen, D.E.",
14843,MSC IND 107A,Music Industry 107A,W,03:00 pm,04:50 pm,SMB,01420,"Beard, J.R.",
14846,MSC IND 111A,Music Industry 111A,M,03:00 pm,05:50 pm,SMB,01343,"Madeloni, L.J.",
14847,MSC IND 112A,Music Industry 112A,T,11:00 am,01:50 pm,SMB,01345,"Kuney, A.K.",
14848,MSC IND 112C,Music Industry 112C,F,09:00 am,11:50 am,SMB,01439,"Pasternak, N.J.","{'prerequisites': {'type': 'AND', 'conditions': [{'type': 'OR', 'conditions': ['Music Industry 112A', 'Music Industry 112B']}]}, 'corequisites': None}"
14849,MSC IND 113A,Music Industry 113A,W,03:00 pm,05:50 pm,SMB,01439,"Fjellestad, H.J.",
14850,MSC IND 114,Music Industry 114,TR,02:00 pm,03:50 pm,SMB,01440,"Edgren, S.J.",
14851,MSC IND 115A,Music Industry 115A,T,04:00 pm,05:50 pm,OSTIN,00165,"Moseley, A.M.",
14852,MSC IND 115A,Music Industry 115A,R,06:00 pm,08:50 pm,SMB,01440,"Moseley, A.M.",
14853,MSC IND 117,Music Industry 117,M,03:00 pm,04:50 pm,SMB,01200,"Paul, J.",
14854,MSC IND 117,Music Industry 117,W,03:00 pm,05:50 pm,SMB,01200,"Paul, J.",
14855,MSC IND 185,Music Industry 185,T,11:00 am,01:50 pm,SMB,01325,"Provenzano, C.A.",
14856,MSC IND 187A,Music Industry 187A,W,01:00 pm,02:30 pm,SMB,01440,"Naiman, T.H.",
14857,MSC IND 188,Music Industry 188,W,06:00 pm,08:50 pm,SMB,01344,"Madrid, E.K.",
14858,MSC IND 195,Music Industry 195,VAR,12:00 am,12:00 am,,,"MacFadyen, D.W.",
14859,MSC IND 195,Music Industry 195,VAR,12:00 am,12:00 am,,,"Fink, R.W.",
14860,MSC IND 195CE,Music Industry 195CE,,,,,,"MacFadyen, D.W.; Yamamoto, M.C.",
14861,MSC IND 195CE,Music Industry 195CE,VAR,12:00 am,12:00 am,,,"MacFadyen, D.W.; Hundal, A.",
14862,MSC IND 195CE,Music Industry 195CE,VAR,12:00 am,12:00 am,,,"Naiman, T.H.",
14863,MSC IND 197,Music Industry 197,,,,,,,
14864,MUSC 3,Music 3,TR,09:00 am,10:50 am,SMB,01344,"de Silva, D.L.",
14865,MUSC M6A,Music M6A,W,09:00 am,10:50 am,SMB,B00425,"Depinna, N.",
14866,MUSC M6A,Music M6A,M,09:00 am,09:50 am,SMB,B00431,"Depinna, N.",
14867,MUSC M6A,Music M6A,M,10:00 am,10:50 am,SMB,B00648,"Depinna, N.",
14868,MUSC M6A,Music M6A,M,10:00 am,10:50 am,SMB,B00431,"Depinna, N.; Hollywood, J.P.",
14869,MUSC M6A,Music M6A,W,09:00 am,10:50 am,SMB,01354,"Depinna, N.; Hollywood, J.P.",
14870,MUSC M6A,Music M6A,M,09:00 am,09:50 am,SMB,B00648,"Depinna, N.; Hollywood, J.P.",
14871,MUSC M6A,Music M6A,W,09:00 am,09:50 am,SMB,B00431,"Depinna, N.; Harrison, J.A.",
14872,MUSC M6A,Music M6A,F,09:00 am,10:50 am,SMB,01354,"Depinna, N.; Harrison, J.A.",
14873,MUSC M6A,Music M6A,W,10:00 am,10:50 am,SMB,B00648,"Depinna, N.; Harrison, J.A.",
14874,MUSC M6A,Music M6A,W,10:00 am,10:50 am,SMB,B00431,"Depinna, N.; Nesterov, S.Y.",
14875,MUSC M6A,Music M6A,F,09:00 am,10:50 am,SMB,01440,"Depinna, N.; Nesterov, S.Y.",
14876,MUSC M6A,Music M6A,W,09:00 am,09:50 am,SMB,B00648,"Depinna, N.; Nesterov, S.Y.",
14877,MUSC M6A,Music M6A,M,09:00 am,10:50 am,SMB,01354,"Depinna, N.; Lerner, D.J.",
14878,MUSC M6A,Music M6A,F,09:00 am,09:50 am,SMB,B00431,"Depinna, N.; Lerner, D.J.",
14879,MUSC M6A,Music M6A,F,10:00 am,10:50 am,SMB,B00648,"Depinna, N.; Lerner, D.J.",
14880,MUSC M6A,Music M6A,M,01:00 pm,02:50 pm,SMB,B00425,"Depinna, N.; Hollywood, J.P.",
14881,MUSC M6A,Music M6A,W,01:00 pm,02:50 pm,SMB,B00431,"Depinna, N.; Hollywood, J.P.",
14882,MUSC M6A,Music M6A,W,11:00 am,12:50 pm,SMB,B00425,"Depinna, N.; Harrison, J.A.",
14883,MUSC M6A,Music M6A,F,11:00 am,11:50 am,SMB,B00431,"Depinna, N.; Harrison, J.A.",
14884,MUSC M6A,Music M6A,F,12:00 pm,12:50 pm,SMB,B00648,"Depinna, N.; Harrison, J.A.",
14885,MUSC M6A,Music M6A,M,11:00 am,12:50 pm,SMB,01354,"Depinna, N.; Lerner, D.J.",
14886,MUSC M6A,Music M6A,F,12:00 pm,12:50 pm,SMB,B00431,"Depinna, N.; Lerner, D.J.",
14887,MUSC M6A,Music M6A,F,11:00 am,11:50 am,SMB,B00648,"Depinna, N.; Lerner, D.J.",
14888,MUSC M6A,Music M6A,M,01:00 pm,02:50 pm,SMB,B00431,"Depinna, N.; Nesterov, S.Y.",
14889,MUSC M6A,Music M6A,W,01:00 pm,02:50 pm,SMB,B00425,"Depinna, N.; Nesterov, S.Y.",
14890,MUSC 19,Music 19,W,03:00 pm,03:50 pm,SMB,B00648,"Lefkowitz, D.S.",
14891,MUSC 19,Music 19,R,11:00 am,11:50 am,SMB,B00648,"Krouse, I.",
14892,MUSC 20A,Music 20A,TR,11:00 am,12:50 pm,SMB,01420,"Meites, N.G.; Webster-Zuber, K.R",
14893,MUSC 20A,Music 20A,TR,09:00 am,10:50 am,SMB,01439,"Milburn, D.S.; Lu, Q.",
14894,MUSC 21A,Music 21A,TR,09:00 am,10:50 am,SMB,01440,"Oba, H.M.; Burns, C.E.; Yu, M.",
14895,MUSC 21A,Music 21A,TR,11:00 am,12:50 pm,SMB,01440,"de Silva, D.L.; Bodhipak, K.; Miedziak, G.L.",
14896,MUSC 50,Music 50,TR,09:00 am,10:50 am,OSTIN,00110A,"Hearn, K.N.",
14897,MUSC 60A,Music 60A,VAR,12:00 am,12:00 am,,,"Smolen, B.M.",
