index,course_id,full_course_id,days_of_wk_cd,meet_strt_tm,meet_stop_tm,meet_bldg_cd,meet_room_cd,instructors,requisites_logic
72,A&O SCI 596,Atmospheric and Oceanic Sciences 596,UNSCHED,12:00 am,12:00 am,,,"Hall, A.D.",
73,A&O SCI 596,Atmospheric and Oceanic Sciences 596,UNSCHED,12:00 am,12:00 am,,,"Kok, J.F.",
74,A&O SCI 596,Atmospheric and Oceanic Sciences 596,UNSCHED,12:00 am,12:00 am,,,"McKinnon, K.",
75,A&O SCI 596,Atmospheric and Oceanic Sciences 596,UNSCHED,12:00 am,12:00 am,,,"McWilliams, J.C.",
76,A&O SCI 596,Atmospheric and Oceanic Sciences 596,UNSCHED,12:00 am,12:00 am,,,"Mitchell, J.L.",
77,A&O SCI 596,Atmospheric and Oceanic Sciences 596,UNSCHED,12:00 am,12:00 am,,,"Neelin, J.D.",
78,A&O SCI 596,Atmospheric and Oceanic Sciences 596,UNSCHED,12:00 am,12:00 am,,,"Paulson, S.E.",
79,A&O SCI 596,Atmospheric and Oceanic Sciences 596,UNSCHED,12:00 am,12:00 am,,,"Saide Peralta, P.",
80,A&O SCI 596,Atmospheric and Oceanic Sciences 596,UNSCHED,12:00 am,12:00 am,,,"Seibt, U.",
81,A&O SCI 596,Atmospheric and Oceanic Sciences 596,UNSCHED,12:00 am,12:00 am,,,"Stewart, A.L.",
82,A&O SCI 596,Atmospheric and Oceanic Sciences 596,UNSCHED,12:00 am,12:00 am,,,"Stutz, J.P.",
83,A&O SCI 596,Atmospheric and Oceanic Sciences 596,UNSCHED,12:00 am,12:00 am,,,"Treude, T.I.",
84,A&O SCI 596,Atmospheric and Oceanic Sciences 596,UNSCHED,12:00 am,12:00 am,,,"Tripati, A.K.",
85,A&O SCI 596,Atmospheric and Oceanic Sciences 596,UNSCHED,12:00 am,12:00 am,,,"Varney, R.H.",
86,A&O SCI 597,Atmospheric and Oceanic Sciences 597,UNSCHED,12:00 am,12:00 am,,,"Bianchi, D.",
87,A&O SCI 597,Atmospheric and Oceanic Sciences 597,UNSCHED,12:00 am,12:00 am,,,"Bortnik, J.",
88,A&O SCI 597,Atmospheric and Oceanic Sciences 597,UNSCHED,12:00 am,12:00 am,,,"Chamecki, M.",
89,A&O SCI 597,Atmospheric and Oceanic Sciences 597,UNSCHED,12:00 am,12:00 am,,,"Chen, G.",
90,A&O SCI 597,Atmospheric and Oceanic Sciences 597,UNSCHED,12:00 am,12:00 am,,,"Eagle, R.A.",
91,A&O SCI 597,Atmospheric and Oceanic Sciences 597,UNSCHED,12:00 am,12:00 am,,,"Fu, R.",
92,A&O SCI 597,Atmospheric and Oceanic Sciences 597,UNSCHED,12:00 am,12:00 am,,,"Hall, A.D.",
93,A&O SCI 597,Atmospheric and Oceanic Sciences 597,UNSCHED,12:00 am,12:00 am,,,"Kok, J.F.",
94,A&O SCI 597,Atmospheric and Oceanic Sciences 597,UNSCHED,12:00 am,12:00 am,,,"McKinnon, K.",
95,A&O SCI 597,Atmospheric and Oceanic Sciences 597,UNSCHED,12:00 am,12:00 am,,,"McWilliams, J.C.",
96,A&O SCI 597,Atmospheric and Oceanic Sciences 597,UNSCHED,12:00 am,12:00 am,,,"Mitchell, J.L.",
97,A&O SCI 597,Atmospheric and Oceanic Sciences 597,UNSCHED,12:00 am,12:00 am,,,"Neelin, J.D.",
98,A&O SCI 597,Atmospheric and Oceanic Sciences 597,UNSCHED,12:00 am,12:00 am,,,"Paulson, S.E.",
99,A&O SCI 597,Atmospheric and Oceanic Sciences 597,UNSCHED,12:00 am,12:00 am,,,"Saide Peralta, P.",
100,A&O SCI 597,Atmospheric and Oceanic Sciences 597,UNSCHED,12:00 am,12:00 am,,,"Seibt, U.",
101,A&O SCI 597,Atmospheric and Oceanic Sciences 597,UNSCHED,12:00 am,12:00 am,,,"Stewart, A.L.",
102,A&O SCI 597,Atmospheric and Oceanic Sciences 597,UNSCHED,12:00 am,12:00 am,,,"Stutz, J.P.",
103,A&O SCI 597,Atmospheric and Oceanic Sciences 597,UNSCHED,12:00 am,12:00 am,,,"Treude, T.I.",
104,A&O SCI 597,Atmospheric and Oceanic Sciences 597,UNSCHED,12:00 am,12:00 am,,,"Tripati, A.K.",
105,A&O SCI 597,Atmospheric and Oceanic Sciences 597,UNSCHED,12:00 am,12:00 am,,,"Varney, R.H.",
106,A&O SCI 598,Atmospheric and Oceanic Sciences 598,UNSCHED,12:00 am,12:00 am,,,"Bianchi, D.",
107,A&O SCI 598,Atmospheric and Oceanic Sciences 598,UNSCHED,12:00 am,12:00 am,,,"Bortnik, J.",
108,A&O SCI 598,Atmospheric and Oceanic Sciences 598,UNSCHED,12:00 am,12:00 am,,,"Chamecki, M.",
109,A&O SCI 598,Atmospheric and Oceanic Sciences 598,UNSCHED,12:00 am,12:00 am,,,"Chen, G.",
110,A&O SCI 598,Atmospheric and Oceanic Sciences 598,UNSCHED,12:00 am,12:00 am,,,"Eagle, R.A.",
111,A&O SCI 598,Atmospheric and Oceanic Sciences 598,UNSCHED,12:00 am,12:00 am,,,"Fu, R.",
112,A&O SCI 598,Atmospheric and Oceanic Sciences 598,UNSCHED,12:00 am,12:00 am,,,"Hall, A.D.",
113,A&O SCI 598,Atmospheric and Oceanic Sciences 598,UNSCHED,12:00 am,12:00 am,,,"Kok, J.F.",
114,A&O SCI 598,Atmospheric and Oceanic Sciences 598,UNSCHED,12:00 am,12:00 am,,,"McKinnon, K.",
115,A&O SCI 598,Atmospheric and Oceanic Sciences 598,UNSCHED,12:00 am,12:00 am,,,"McWilliams, J.C.",
116,A&O SCI 598,Atmospheric and Oceanic Sciences 598,UNSCHED,12:00 am,12:00 am,,,"Mitchell, J.L.",
117,A&O SCI 598,Atmospheric and Oceanic Sciences 598,UNSCHED,12:00 am,12:00 am,,,"Neelin, J.D.",
118,A&O SCI 598,Atmospheric and Oceanic Sciences 598,UNSCHED,12:00 am,12:00 am,,,"Paulson, S.E.",
119,A&O SCI 598,Atmospheric and Oceanic Sciences 598,UNSCHED,12:00 am,12:00 am,,,"Saide Peralta, P.",
120,A&O SCI 598,Atmospheric and Oceanic Sciences 598,UNSCHED,12:00 am,12:00 am,,,"Seibt, U.",
121,A&O SCI 598,Atmospheric and Oceanic Sciences 598,UNSCHED,12:00 am,12:00 am,,,"Stewart, A.L.",
122,A&O SCI 598,Atmospheric and Oceanic Sciences 598,UNSCHED,12:00 am,12:00 am,,,"Stutz, J.P.",
123,A&O SCI 598,Atmospheric and Oceanic Sciences 598,UNSCHED,12:00 am,12:00 am,,,"Treude, T.I.",
124,A&O SCI 598,Atmospheric and Oceanic Sciences 598,UNSCHED,12:00 am,12:00 am,,,"Tripati, A.K.",
125,A&O SCI 598,Atmospheric and Oceanic Sciences 598,UNSCHED,12:00 am,12:00 am,,,"Varney, R.H.",
126,A&O SCI 598,Atmospheric and Oceanic Sciences 598,UNSCHED,12:00 am,12:00 am,,,"Baijnath-Rodino, J",
127,A&O SCI 599,Atmospheric and Oceanic Sciences 599,UNSCHED,12:00 am,12:00 am,,,"Bianchi, D.",
128,A&O SCI 599,Atmospheric and Oceanic Sciences 599,UNSCHED,12:00 am,12:00 am,,,"Bortnik, J.",
129,A&O SCI 599,Atmospheric and Oceanic Sciences 599,UNSCHED,12:00 am,12:00 am,,,"Chamecki, M.",
130,A&O SCI 599,Atmospheric and Oceanic Sciences 599,UNSCHED,12:00 am,12:00 am,,,"Chen, G.",
131,A&O SCI 599,Atmospheric and Oceanic Sciences 599,UNSCHED,12:00 am,12:00 am,,,"Eagle, R.A.",
132,A&O SCI 599,Atmospheric and Oceanic Sciences 599,UNSCHED,12:00 am,12:00 am,,,"Fu, R.",
133,A&O SCI 599,Atmospheric and Oceanic Sciences 599,UNSCHED,12:00 am,12:00 am,,,"Hall, A.D.",
134,A&O SCI 599,Atmospheric and Oceanic Sciences 599,UNSCHED,12:00 am,12:00 am,,,"Kok, J.F.",
135,A&O SCI 599,Atmospheric and Oceanic Sciences 599,UNSCHED,12:00 am,12:00 am,,,"McKinnon, K.",
136,A&O SCI 599,Atmospheric and Oceanic Sciences 599,UNSCHED,12:00 am,12:00 am,,,"McWilliams, J.C.",
137,A&O SCI 599,Atmospheric and Oceanic Sciences 599,UNSCHED,12:00 am,12:00 am,,,"Mitchell, J.L.",
138,A&O SCI 599,Atmospheric and Oceanic Sciences 599,UNSCHED,12:00 am,12:00 am,,,"Neelin, J.D.",
139,A&O SCI 599,Atmospheric and Oceanic Sciences 599,UNSCHED,12:00 am,12:00 am,,,"Paulson, S.E.",
140,A&O SCI 599,Atmospheric and Oceanic Sciences 599,UNSCHED,12:00 am,12:00 am,,,"Saide Peralta, P.",
141,A&O SCI 599,Atmospheric and Oceanic Sciences 599,UNSCHED,12:00 am,12:00 am,,,"Seibt, U.",
142,A&O SCI 599,Atmospheric and Oceanic Sciences 599,UNSCHED,12:00 am,12:00 am,,,"Stewart, A.L.",
143,A&O SCI 599,Atmospheric and Oceanic Sciences 599,UNSCHED,12:00 am,12:00 am,,,"Stutz, J.P.",
144,A&O SCI 599,Atmospheric and Oceanic Sciences 599,UNSCHED,12:00 am,12:00 am,,,"Treude, T.I.",
145,A&O SCI 599,Atmospheric and Oceanic Sciences 599,UNSCHED,12:00 am,12:00 am,,,"Tripati, A.K.",
146,A&O SCI 599,Atmospheric and Oceanic Sciences 599,UNSCHED,12:00 am,12:00 am,,,"Varney, R.H.",
147,AERO ST A,Aerospace Studies A,F,09:00 am,10:50 am,,,"Everhart, R.",
148,AERO ST 1C,Aerospace Studies 1C,F,12:00 pm,12:50 pm,SAC,00304,"Malone, M.B.; Salas, I.L.",
149,AERO ST 20C,Aerospace Studies 20C,F,01:00 pm,01:50 pm,SAC,B00020B,"Malone, M.B.",
150,AERO ST 130C,Aerospace Studies 130C,F,12:00 pm,12:50 pm,SAC,00120P,"Everhart, R.","{'prerequisites': {'type': 'AND', 'conditions': ['Aerospace Studies 1A', 'Aerospace Studies 1B', 'Aerospace Studies 1C', 'Aerospace Studies 20A', 'Aerospace Studies 20B', 'Aerospace Studies 20C']}, 'corequisites': None}"
151,AERO ST 140C,Aerospace Studies 140C,F,12:00 pm,02:50 pm,SAC,00215,"Allison, M.A.","{'prerequisites': {'type': 'AND', 'conditions': ['Aerospace Studies 1A', 'Aerospace Studies 1B', 'Aerospace Studies 1C', 'Aerospace Studies 20A', 'Aerospace Studies 20B', 'Aerospace Studies 20C']}, 'corequisites': None}"
152,AF AMER M8B,African American Studies M8B,TR,05:00 pm,07:50 pm,PUB AFF,01270,"Adhanom, A.K.","{'prerequisites': {'type': 'AND', 'conditions': ['African American Studies M8A']}, 'corequisites': None}"
153,AF AMER M18,African American Studies M18,R,04:00 pm,05:50 pm,SAC,B00002,"Black, C.V.",
154,AF AMER 96W,African American Studies 96W,M,11:00 am,01:50 pm,MS,05225,"Reed, T.A.; Mays, K.T.","{'prerequisites': {'type': 'AND', 'conditions': [{'type': 'OR', 'conditions': ['English Composition 3']}]}, 'corequisites': None}"
155,AF AMER M104E,African American Studies M104E,MW,10:00 am,11:50 am,ROLFE,03108,"Bradley, A.F.","{'prerequisites': {'type': 'AND', 'conditions': [{'type': 'OR', 'conditions': ['English Composition 3', 'English as A Second Language 36']}]}, 'corequisites': None}"
156,AF AMER 105B,African American Studies 105B,TR,10:30 am,11:45 am,ONLINE,00000LA,"Brown, S.D.; TA",
157,AF AMER M107,African American Studies M107,TR,11:00 am,12:50 pm,SMB,01200,"Keyes, C.L.",
162,AF AMER 108,African American Studies 108,MW,11:00 am,12:15 pm,BUNCHE,01221A,"Bolin, M.T.",
163,AF AMER 110A,African American Studies 110A,TR,12:30 pm,01:45 pm,ROYCE,00362,"Keel, T.D.",
164,AF AMER CM110D,African American Studies CM110D,TR,11:00 am,12:15 pm,BUNCHE,01265,"Keel, T.D.",
165,AF AMER 112B,African American Studies 112B,TR,12:30 pm,01:45 pm,ONLINE,00000LA,"Due, T.P.",
172,AF AMER M115,African American Studies M115,TR,12:30 pm,01:45 pm,ONLINE,00000LA,"Roberson, K.B.; Gebreselassie, K.",
173,AF AMER M116B,African American Studies M116B,MW,11:00 am,12:50 pm,SMB,01100,The Staff,
178,AF AMER M155,African American Studies M155,TR,12:30 pm,01:45 pm,HAINES,00118,"Lacayo, C.O.",
182,AF AMER M179A,African American Studies M179A,W,09:00 am,11:50 am,KAPLAN,A00060,"Mullen, H.R.","{'prerequisites': {'type': 'AND', 'conditions': [{'type': 'OR', 'conditions': ['English Composition 3', 'English as A Second Language 36']}]}, 'corequisites': None}"
183,AF AMER 184C,African American Studies 184C,T,05:00 pm,06:50 pm,BUNCHE,01265,"Paul, K.N.; Thomas Tobin, C.; Lord, P.F.; Fletcher, J.",
184,AF AMER 188A,African American Studies 188A,W,11:00 am,01:50 pm,BUNCHE,02178,"Edu, U.F.; TA",
188,AF AMER 188A,African American Studies 188A,WF,11:00 am,12:50 pm,BUNCHE,02121,"Alhassan, S.",
189,AF AMER 188A,African American Studies 188A,TR,12:00 pm,01:50 pm,PUB AFF,01329,"Perry, K.",
190,AF AMER M195CE,African American Studies M195CE,,,,,,"Wood, S.E.",
191,AF AMER 198C,African American Studies 198C,VAR,12:00 am,12:00 am,,,"Frasure, L.",
192,AF AMER 199,African American Studies 199,VAR,12:00 am,12:00 am,,,"Frasure, L.",
193,AF AMER 199,African American Studies 199,VAR,12:00 am,12:00 am,,,"Edu, U.F.",
194,AF AMER 201C,African American Studies 201C,R,10:00 am,01:30 pm,BOELTER,05514,"Odinga, S.O.","{'prerequisites': {'type': 'AND', 'conditions': ['African American Studies 201A', 'African American Studies 201B']}, 'corequisites': None}"
195,AF AMER 241,African American Studies 241,WF,09:00 am,10:50 am,BUNCHE,02174,"Alhassan, S.",
196,AF AMER C291,African American Studies C291,R,11:00 am,01:50 pm,BUNCHE,02121,"Edu, U.F.",
197,AF AMER 596,African American Studies 596,UNSCHED,12:00 am,12:00 am,,,"Allen, W.",
198,AF AMER 596,African American Studies 596,UNSCHED,12:00 am,12:00 am,,,"Bain, B.R.",
199,AF AMER 596,African American Studies 596,UNSCHED,12:00 am,12:00 am,,,"Brown, S.D.",
200,AF AMER 596,African American Studies 596,UNSCHED,12:00 am,12:00 am,,,"Carbado, D.W.",
201,AF AMER 596,African American Studies 596,UNSCHED,12:00 am,12:00 am,,,"Due, T.P.",
202,AF AMER 596,African American Studies 596,UNSCHED,12:00 am,12:00 am,,,"Edu, U.F.",
203,AF AMER 596,African American Studies 596,UNSCHED,12:00 am,12:00 am,,,"Goyal, Y.",
204,AF AMER 596,African American Studies 596,UNSCHED,12:00 am,12:00 am,,,"Haley, S.",
205,AF AMER 596,African American Studies 596,UNSCHED,12:00 am,12:00 am,,,"Harris, C.I.",
206,AF AMER 596,African American Studies 596,UNSCHED,12:00 am,12:00 am,,,"Hudson, P.J.",
207,AF AMER 596,African American Studies 596,UNSCHED,12:00 am,12:00 am,,,"Hunt, D.M.",
208,AF AMER 596,African American Studies 596,UNSCHED,12:00 am,12:00 am,,,"Hunter, M.",
209,AF AMER 596,African American Studies 596,UNSCHED,12:00 am,12:00 am,,,"Johnson, G.",
210,AF AMER 596,African American Studies 596,UNSCHED,12:00 am,12:00 am,,,"Kelley, R.D.",
211,AF AMER 596,African American Studies 596,UNSCHED,12:00 am,12:00 am,,,"Keyes, C.L.",
212,AF AMER 596,African American Studies 596,UNSCHED,12:00 am,12:00 am,,,"Lytle Hernandez, K",
213,AF AMER 596,African American Studies 596,UNSCHED,12:00 am,12:00 am,,,"Noble, S.U.",
214,AF AMER 596,African American Studies 596,UNSCHED,12:00 am,12:00 am,,,"Odinga, S.O.",
215,AF AMER 596,African American Studies 596,UNSCHED,12:00 am,12:00 am,,,"Pierre, J.",
216,AF AMER 596,African American Studies 596,UNSCHED,12:00 am,12:00 am,,,"Stevenson, B.",
217,AF AMER 596,African American Studies 596,UNSCHED,12:00 am,12:00 am,,,"Streeter, C.A.",
218,AF AMER 596,African American Studies 596,UNSCHED,12:00 am,12:00 am,,,"Tunstall, J.D.",
219,AF AMER 596,African American Studies 596,UNSCHED,12:00 am,12:00 am,,,"Yarborough, R.A.",
220,AF AMER 596,African American Studies 596,UNSCHED,12:00 am,12:00 am,,,"Young, A.",
221,AF AMER 597,African American Studies 597,UNSCHED,12:00 am,12:00 am,,,"Allen, W.",
222,AF AMER 597,African American Studies 597,UNSCHED,12:00 am,12:00 am,,,"Bain, B.R.",
223,AF AMER 597,African American Studies 597,UNSCHED,12:00 am,12:00 am,,,"Brown, S.D.",
224,AF AMER 597,African American Studies 597,UNSCHED,12:00 am,12:00 am,,,"Carbado, D.W.",
225,AF AMER 597,African American Studies 597,UNSCHED,12:00 am,12:00 am,,,"Edu, U.F.",
226,AF AMER 597,African American Studies 597,UNSCHED,12:00 am,12:00 am,,,"Goyal, Y.",
227,AF AMER 597,African American Studies 597,UNSCHED,12:00 am,12:00 am,,,"Haley, S.",
228,AF AMER 597,African American Studies 597,UNSCHED,12:00 am,12:00 am,,,"Harris, C.I.",
229,AF AMER 597,African American Studies 597,UNSCHED,12:00 am,12:00 am,,,"Hudson, P.J.",
230,AF AMER 597,African American Studies 597,UNSCHED,12:00 am,12:00 am,,,"Hunt, D.M.",
231,AF AMER 597,African American Studies 597,UNSCHED,12:00 am,12:00 am,,,"Hunter, M.",
232,AF AMER 597,African American Studies 597,UNSCHED,12:00 am,12:00 am,,,"Johnson, G.",
233,AF AMER 597,African American Studies 597,UNSCHED,12:00 am,12:00 am,,,"Kelley, R.D.",
234,AF AMER 597,African American Studies 597,UNSCHED,12:00 am,12:00 am,,,"Keyes, C.L.",
235,AF AMER 597,African American Studies 597,UNSCHED,12:00 am,12:00 am,,,"Lacayo, C.O.",
236,AF AMER 597,African American Studies 597,UNSCHED,12:00 am,12:00 am,,,"Lytle Hernandez, K",
237,AF AMER 597,African American Studies 597,UNSCHED,12:00 am,12:00 am,,,"McMillan, U.G.",
238,AF AMER 597,African American Studies 597,UNSCHED,12:00 am,12:00 am,,,"Noble, S.U.",
239,AF AMER 597,African American Studies 597,UNSCHED,12:00 am,12:00 am,,,"Noguera, P.A.",
240,AF AMER 597,African American Studies 597,UNSCHED,12:00 am,12:00 am,,,"Odinga, S.O.",
241,AF AMER 597,African American Studies 597,UNSCHED,12:00 am,12:00 am,,,"Pierre, J.",
242,AF AMER 597,African American Studies 597,UNSCHED,12:00 am,12:00 am,,,"Stevenson, B.",
243,AF AMER 597,African American Studies 597,UNSCHED,12:00 am,12:00 am,,,"Streeter, C.A.",
244,AF AMER 597,African American Studies 597,UNSCHED,12:00 am,12:00 am,,,"Yarborough, R.A.",
245,AF AMER 597,African American Studies 597,UNSCHED,12:00 am,12:00 am,,,"Young, A.",
246,AF AMER 598,African American Studies 598,UNSCHED,12:00 am,12:00 am,,,,
247,AF AMER 598,African American Studies 598,UNSCHED,12:00 am,12:00 am,,,"Bain, B.R.",
248,AF AMER 598,African American Studies 598,UNSCHED,12:00 am,12:00 am,,,"Brown, S.D.",
249,AF AMER 598,African American Studies 598,UNSCHED,12:00 am,12:00 am,,,"Edu, U.F.",
250,AF AMER 598,African American Studies 598,UNSCHED,12:00 am,12:00 am,,,"Goyal, Y.",
251,AF AMER 598,African American Studies 598,UNSCHED,12:00 am,12:00 am,,,"Keyes, C.L.",
252,AF AMER 598,African American Studies 598,UNSCHED,12:00 am,12:00 am,,,"Odinga, S.O.",
253,AF AMER 598,African American Studies 598,UNSCHED,12:00 am,12:00 am,,,"Streeter, C.A.",
254,AF AMER 598,African American Studies 598,UNSCHED,12:00 am,12:00 am,,,"Yarborough, R.A.",
255,AFRC ST 596,African Studies 596,UNSCHED,12:00 am,12:00 am,,,"Apter, A.H.",
256,AFRC ST 596,African Studies 596,UNSCHED,12:00 am,12:00 am,,,"Keller, E.J.",
257,AFRC ST 597,African Studies 597,UNSCHED,12:00 am,12:00 am,,,"Apter, A.H.",
258,AFRC ST 598,African Studies 598,UNSCHED,12:00 am,12:00 am,,,"Apter, A.H.",
259,AFRC ST 598,African Studies 598,UNSCHED,12:00 am,12:00 am,,,"Keller, E.J.",
260,AM IND M18,American Indian Studies M18,R,04:00 pm,05:50 pm,SAC,B00002,"Avila, E.R.",
261,AM IND 19,American Indian Studies 19,T,12:00 pm,02:50 pm,,,"Ambo, T.J.",
262,AM IND C122XP,American Indian Studies C122XP,M,09:00 am,11:50 am,PUB AFF,02319,"Aplin, T.C.","{'prerequisites': {'type': 'AND', 'conditions': ['American Indian Studies C121']}, 'corequisites': None}"
263,AM IND C145,American Indian Studies C145,,,,,,,
264,AM IND 187,American Indian Studies 187,F,10:00 am,12:50 pm,KAUFMAN,00136,"Diaz, V.",
265,AM IND M187A,American Indian Studies M187A,MW,12:30 pm,01:45 pm,DODD,00078,"Taitano Delisle, C",
266,AM IND M195CE,American Indian Studies M195CE,,,,,,,
267,AM IND M200C,American Indian Studies M200C,T,09:00 am,11:50 am,BUNCHE,02121,"Cattelino, J.R.",
268,AM IND 201,American Indian Studies 201,W,12:00 pm,02:50 pm,BUNCHE,01265,"Ambo, T.J.",
269,AM IND M203,American Indian Studies M203,W,01:00 pm,03:50 pm,HAINES,A00028,"Madley, B.L.",
270,AM IND C222XP,American Indian Studies C222XP,M,09:00 am,11:50 am,PUB AFF,02319,"Aplin, T.C.","{'prerequisites': {'type': 'AND', 'conditions': ['American Indian Studies C221']}, 'corequisites': None}"
271,AM IND C245,American Indian Studies C245,M,09:00 am,11:50 am,KAPLAN,A00048,"Small-Rodriguez, D",
272,AM IND 596,American Indian Studies 596,UNSCHED,12:00 am,12:00 am,,,"Akee, R.K.",
273,AM IND 596,American Indian Studies 596,UNSCHED,12:00 am,12:00 am,,,"Browner, T.C.",
274,AM IND 596,American Indian Studies 596,UNSCHED,12:00 am,12:00 am,,,"Cattelino, J.R.",
275,AM IND 596,American Indian Studies 596,UNSCHED,12:00 am,12:00 am,,,"Taitano Delisle, C",
276,AM IND 596,American Indian Studies 596,UNSCHED,12:00 am,12:00 am,,,"Darby, J.T.",
277,AM IND 596,American Indian Studies 596,UNSCHED,12:00 am,12:00 am,,,"Debenport, E.K.",
278,AM IND 596,American Indian Studies 596,UNSCHED,12:00 am,12:00 am,,,"Geiogamah, H.L.",
279,AM IND 596,American Indian Studies 596,UNSCHED,12:00 am,12:00 am,,,"Goeman, M.R.",
280,AM IND 596,American Indian Studies 596,UNSCHED,12:00 am,12:00 am,,,"Diaz, V.",
281,AM IND 596,American Indian Studies 596,UNSCHED,12:00 am,12:00 am,,,"Hodge, F.S.",
282,AM IND 596,American Indian Studies 596,UNSCHED,12:00 am,12:00 am,,,"Kroskrity, P.V.",
283,AM IND 596,American Indian Studies 596,UNSCHED,12:00 am,12:00 am,,,"Madley, B.L.",
284,AM IND 596,American Indian Studies 596,UNSCHED,12:00 am,12:00 am,,,"Marin, A.M.",
285,AM IND 596,American Indian Studies 596,UNSCHED,12:00 am,12:00 am,,,"Mays, K.T.",
286,AM IND 596,American Indian Studies 596,UNSCHED,12:00 am,12:00 am,,,"McCarty, T.L.",
287,AM IND 596,American Indian Studies 596,UNSCHED,12:00 am,12:00 am,,,"Mithlo, N.M.",
288,AM IND 596,American Indian Studies 596,UNSCHED,12:00 am,12:00 am,,,"Ambo, T.J.",
289,AM IND 596,American Indian Studies 596,UNSCHED,12:00 am,12:00 am,,,"Nabokov, P.",
290,AM IND 596,American Indian Studies 596,UNSCHED,12:00 am,12:00 am,,,"Nair, S.E.",
291,AM IND 596,American Indian Studies 596,UNSCHED,12:00 am,12:00 am,,,"Pearlstein, E.J.",
292,AM IND 596,American Indian Studies 596,UNSCHED,12:00 am,12:00 am,,,"Reifel, N.M.",
293,AM IND 596,American Indian Studies 596,UNSCHED,12:00 am,12:00 am,,,"Riley, A.R.",
294,AM IND 596,American Indian Studies 596,UNSCHED,12:00 am,12:00 am,,,"Schachner, G.T.",
295,AM IND 596,American Indian Studies 596,UNSCHED,12:00 am,12:00 am,,,"Shorter, D.D.",
296,AM IND 596,American Indian Studies 596,UNSCHED,12:00 am,12:00 am,,,"Speed, S.E.",
297,AM IND 596,American Indian Studies 596,UNSCHED,12:00 am,12:00 am,,,"Teeter, W.G.",
298,AM IND 596,American Indian Studies 596,UNSCHED,12:00 am,12:00 am,,,"Terraciano, K.B.",
300,AM IND 596,American Indian Studies 596,UNSCHED,12:00 am,12:00 am,,,The Staff,
301,AM IND 598,American Indian Studies 598,UNSCHED,12:00 am,12:00 am,,,"TA; Akee, R.K.",
302,AM IND 598,American Indian Studies 598,UNSCHED,12:00 am,12:00 am,,,"Blu Wakpa, T.",
303,AM IND 598,American Indian Studies 598,UNSCHED,12:00 am,12:00 am,,,"Browner, T.C.",
304,AM IND 598,American Indian Studies 598,UNSCHED,12:00 am,12:00 am,,,"Cattelino, J.R.",
305,AM IND 598,American Indian Studies 598,UNSCHED,12:00 am,12:00 am,,,"Taitano Delisle, C",
306,AM IND 598,American Indian Studies 598,UNSCHED,12:00 am,12:00 am,,,"Darby, J.T.",
307,AM IND 598,American Indian Studies 598,UNSCHED,12:00 am,12:00 am,,,"Debenport, E.K.",
308,AM IND 598,American Indian Studies 598,UNSCHED,12:00 am,12:00 am,,,"Ernest, M.A.",
309,AM IND 598,American Indian Studies 598,UNSCHED,12:00 am,12:00 am,,,"Geiogamah, H.L.",
310,AM IND 598,American Indian Studies 598,UNSCHED,12:00 am,12:00 am,,,"Diaz, V.",
311,AM IND 598,American Indian Studies 598,UNSCHED,12:00 am,12:00 am,,,"Hodge, F.S.",
312,AM IND 598,American Indian Studies 598,UNSCHED,12:00 am,12:00 am,,,"Kroskrity, P.V.",
313,AM IND 598,American Indian Studies 598,UNSCHED,12:00 am,12:00 am,,,"Madley, B.L.",
314,AM IND 598,American Indian Studies 598,UNSCHED,12:00 am,12:00 am,,,"Marin, A.M.",
315,AM IND 598,American Indian Studies 598,UNSCHED,12:00 am,12:00 am,,,"Mays, K.T.",
316,AM IND 598,American Indian Studies 598,UNSCHED,12:00 am,12:00 am,,,"McCarty, T.L.",
317,AM IND 598,American Indian Studies 598,UNSCHED,12:00 am,12:00 am,,,"Mithlo, N.M.",
318,AM IND 598,American Indian Studies 598,UNSCHED,12:00 am,12:00 am,,,"Mo'e'hahne, H.",
319,AM IND 598,American Indian Studies 598,UNSCHED,12:00 am,12:00 am,,,"Munro, P.",
320,AM IND 598,American Indian Studies 598,UNSCHED,12:00 am,12:00 am,,,"Ambo, T.J.",
321,AM IND 598,American Indian Studies 598,UNSCHED,12:00 am,12:00 am,,,"Nair, S.E.",
322,AM IND 598,American Indian Studies 598,UNSCHED,12:00 am,12:00 am,,,"Reifel, N.M.",
323,AM IND 598,American Indian Studies 598,UNSCHED,12:00 am,12:00 am,,,"Riley, A.R.",
324,AM IND 598,American Indian Studies 598,UNSCHED,12:00 am,12:00 am,,,"Schachner, G.T.",
325,AM IND 598,American Indian Studies 598,UNSCHED,12:00 am,12:00 am,,,"Shorter, D.D.",
326,AM IND 598,American Indian Studies 598,UNSCHED,12:00 am,12:00 am,,,"Small-Rodriguez, D",
327,AM IND 598,American Indian Studies 598,UNSCHED,12:00 am,12:00 am,,,"Speed, S.E.",
328,AM IND 598,American Indian Studies 598,UNSCHED,12:00 am,12:00 am,,,"Terraciano, K.B.",
329,AM IND 598,American Indian Studies 598,UNSCHED,12:00 am,12:00 am,,,The Staff,
330,ANES 199,Anesthesiology and Perioperative Medicine 199,VAR,12:00 am,12:00 am,,,"Vondriska, T.M.",
331,ANTHRO 1,Anthropology 1,TR,11:00 am,12:15 pm,FOWLER,A00103B,"Prall, S.P.",
350,ANTHRO 2,Anthropology 2,MWF,10:00 am,10:50 am,FOWLER,A00103B,"Lesure, R.G.",
